	step	epoch	lr	loss_step	accuracy_step	params_norm_step	logits_norm_step	grads_norm_step	mu_norm_step	nu_norm_step	sharpness_step	n_iter	attempt	pre_sharpness_step	pre_n_iter	pre_attempt	num_params
0	1.0	1.0	3.90625e-06	0.050223651579004165	0.1087999939918518	90.532958984375	0.09900455921888351	0.02794380858540535	0.0	1.7322354324278422e-05	0.08627985555752218	6.0	0.0	5546.9035442293125	7.0	3.0	2103818
1	2.0	1.0	7.8125e-06	0.050222379222997	0.1087999939918518	90.532958984375	0.0990009531378746	0.027940772473812103	0.0027943814639002085	1.7322354324278422e-05	0.08586409963547424	6.0	0.0	3802.105883734893	6.0	1.0	2103818
2	3.0	1.0	1.1718750000000002e-05	0.050218682096464566	0.1087999939918518	90.532958984375	0.09898984432220459	0.02793254144489765	0.005309020634740591	1.7322350686299615e-05	0.08586179994829582	6.0	0.0	3106.9823050783725	6.0	0.0	2103818
3	4.0	1.0	1.5625e-05	0.050211842463135176	0.1087999939918518	90.532958984375	0.0989680364727974	0.027917619794607162	0.007571372203528881	1.7322336134384386e-05	0.0858565563595315	6.0	0.0	2369.2539185662645	6.0	0.0	2103818
4	5.0	1.0	1.953125e-05	0.05020117293536087	0.1087999939918518	90.53295135498047	0.09893827885389328	0.027894306927919388	0.009605995379388332	1.7322303392575122e-05	0.08584763877490448	6.0	0.0	2131.9383188464603	6.0	0.0	2103818
5	6.0	1.0	2.34375e-05	0.05018640398222297	0.1087999939918518	90.53294372558594	0.09889592230319977	0.02786267176270485	0.011434822343289852	1.7322237908956595e-05	0.08583691048960175	6.0	0.0	1983.2558667306016	6.0	0.0	2103818
6	7.0	1.0	2.734375e-05	0.05016720410697326	0.10899999737739563	90.5329360961914	0.09884600341320038	0.027822183445096016	0.013077600859105587	1.7322134226560593e-05	0.08582068378539082	6.0	0.0	1873.6381023711779	6.0	0.0	2103818
7	8.0	1.0	3.125e-05	0.050143445099712504	0.1087999939918518	90.53292846679688	0.09879127144813538	0.027771972119808197	0.014552046544849873	1.732197415549308e-05	0.08580279264529006	6.0	0.0	1794.4292027894473	6.0	0.0	2103818
8	9.0	1.0	3.5156250000000004e-05	0.05011445792464884	0.10939999669790268	90.53292846679688	0.09873374551534653	0.027711044996976852	0.015874017030000687	1.7321750419796444e-05	0.08578406150685326	6.0	0.0	1731.1813088669544	7.0	0.0	2103818
9	10.0	1.0	3.90625e-05	0.0500798000217251	0.10979999601840973	90.53291320800781	0.09867312759160995	0.02763569913804531	0.017057687044143677	1.732144482957665e-05	0.0857684737214929	6.0	0.0	1684.1026180979738	7.0	0.0	2103818
10	11.0	1.0	4.296875e-05	0.05003950383870925	0.10999999940395355	90.53290557861328	0.09861565381288528	0.027551081031560898	0.018115434795618057	1.732104465190787e-05	0.0857468869714012	6.0	0.0	1638.0600473326292	6.0	0.0	2103818
11	12.0	1.0	4.6875e-05	0.04999334537944311	0.10999999940395355	90.53289031982422	0.09855500608682632	0.027452394366264343	0.019058924168348312	1.732053715386428e-05	0.08572738170154273	6.0	0.0	1600.850395631975	6.0	0.0	2103818
12	13.0	1.0	5.0781250000000004e-05	0.04994081063283526	0.1103999987244606	90.53288269042969	0.09851950407028198	0.0273396298289299	0.01989816129207611	1.731990050757304e-05	0.08570548316112439	6.0	0.0	1573.1916539746096	6.0	0.0	2103818
13	14.0	1.0	5.46875e-05	0.049881245187421576	0.11059999465942383	90.53287506103516	0.09849744290113449	0.027214311063289642	0.020642152056097984	1.7319125618087128e-05	0.08570007914266332	6.0	0.0	1552.5069010808218	6.0	0.0	2103818
14	15.0	1.0	5.859375e-05	0.049815945879022695	0.11099999397993088	90.53286743164062	0.09850312769412994	0.027077196165919304	0.021299157291650772	1.731819247652311e-05	0.08569961970240952	6.0	0.0	1532.9457043725492	6.0	0.0	2103818
15	16.0	1.0	6.249999999999999e-05	0.049743673239766056	0.11180000007152557	90.5328598022461	0.09855148941278458	0.02692425809800625	0.021876676008105278	1.7317086530965753e-05	0.08569909866519097	6.0	0.0	1515.7546312422635	6.0	0.0	2103818
16	17.0	1.0	6.640625e-05	0.04966499057977241	0.1136000007390976	90.5328598022461	0.09865222871303558	0.026763759553432465	0.02238105982542038	1.7315789591521025e-05	0.0857114984679818	6.0	0.0	1502.2539273733835	6.0	0.0	2103818
17	18.0	1.0	7.031250000000001e-05	0.04957857637364963	0.1143999993801117	90.53286743164062	0.09883422404527664	0.026586808264255524	0.022818850353360176	1.7314292563241906e-05	0.08573307406589692	6.0	0.0	1491.2175594744383	6.0	0.0	2103818
18	19.0	1.0	7.421875e-05	0.04948507017947659	0.11620000004768372	90.53288269042969	0.09909388422966003	0.026396160945296288	0.023195039480924606	1.7312573618255556e-05	0.08577483714414137	6.0	0.0	1481.732790715342	6.0	0.0	2103818
19	20.0	1.0	7.8125e-05	0.04938588432175162	0.11719999462366104	90.53289794921875	0.0994536504149437	0.026199359446763992	0.023514391854405403	1.731062184262555e-05	0.08582426692261798	6.0	0.0	1473.3994353335343	6.0	0.0	2103818
20	21.0	1.0	8.203125e-05	0.04927890945548946	0.11879999935626984	90.53292846679688	0.09993291646242142	0.025990424677729607	0.023781953379511833	1.7308424503426068e-05	0.08592158552854688	6.0	0.0	1468.136584737516	6.0	0.0	2103818
21	22.0	1.0	8.59375e-05	0.049165321749889475	0.11959999799728394	90.53296661376953	0.10052870959043503	0.025765134021639824	0.02400166168808937	1.730596886773128e-05	0.08602250445465717	6.0	0.0	1463.252491196301	6.0	0.0	2103818
22	23.0	1.0	8.984375e-05	0.04904468162200756	0.12359999865293503	90.53302764892578	0.10129044950008392	0.02552809938788414	0.02417663484811783	1.7303240383625962e-05	0.0861614694851859	6.0	0.0	1464.1811292409968	7.0	0.0	2103818
23	24.0	1.0	9.375e-05	0.04891629537404135	0.12619999051094055	90.53309631347656	0.10223811119794846	0.025277722626924515	0.024310138076543808	1.7300226318184286e-05	0.08634964684681591	6.0	0.0	1459.8131628409442	6.0	0.0	2103818
24	25.0	1.0	9.765625e-05	0.04878240039618424	0.12960000336170197	90.5331802368164	0.10337592661380768	0.025020895525813103	0.02440495230257511	1.7296917576459236e-05	0.08657880013921229	6.0	0.0	1459.1988341897818	6.0	0.0	2103818
25	26.0	1.0	0.00010156250000000001	0.0486410110414629	0.13319998979568481	90.53327941894531	0.10472069680690765	0.024752041324973106	0.024464262649416924	1.7293305063503794e-05	0.08685201695820159	6.0	0.0	1461.2375050830476	6.0	0.0	2103818
26	27.0	1.0	0.00010546875000000001	0.048493111368870336	0.1379999965429306	90.53340911865234	0.10629148781299591	0.02447245456278324	0.024490397423505783	1.7289379684370942e-05	0.08718455154638546	6.0	0.0	1463.6315512891613	6.0	0.0	2103818
27	28.0	1.0	0.000109375	0.04833717233490876	0.14259999990463257	90.5335693359375	0.10814030468463898	0.024183163419365883	0.024485547095537186	1.728513052512426e-05	0.08758401905577133	6.0	0.0	1469.1055786677957	6.0	0.0	2103818
28	29.0	1.0	0.00011328125	0.04817533228033427	0.1469999998807907	90.53374481201172	0.11026585102081299	0.02388329990208149	0.024451810866594315	1.728054485283792e-05	0.08804576459714054	6.0	0.0	1473.5896509496947	6.0	0.0	2103818
29	30.0	1.0	0.0001171875	0.04800696110466193	0.15039999783039093	90.5339584350586	0.11265631765127182	0.023573271930217743	0.024390975013375282	1.727562084852252e-05	0.08859446576845771	6.0	0.0	1479.3244668384086	6.0	0.0	2103818
30	31.0	1.0	0.00012109375	0.04783115516616165	0.15459999442100525	90.53421020507812	0.11538301408290863	0.023251214995980263	0.024304687976837158	1.7270349417231046e-05	0.08922224237995671	6.0	0.0	1487.0991796801952	6.0	0.0	2103818
31	32.0	1.0	0.000125	0.04764881883204981	0.1605999916791916	90.53449249267578	0.11843264847993851	0.022919541224837303	0.024194279685616493	1.7264721464016475e-05	0.08996443648651822	6.0	0.0	1496.9408487329392	6.0	0.0	2103818
32	33.0	1.0	0.00012890625	0.04746086132297265	0.1664000004529953	90.53482818603516	0.12181398272514343	0.022578859701752663	0.02406114526093006	1.7258729712921195e-05	0.09080534664519127	6.0	0.0	1509.0298713442444	6.0	0.0	2103818
